10	53.40735176138529
30	51.76114907384125
34	53.06434265267038
60	50.73151638872117
67	52.39764088905904
71	50.39539214949175
111	52.02030811520366
115	51.55578338148138
125	53.13749612868375
160	53.67246312715872
161	53.04466360475796
171	52.91046032860733
187	54.254276019038
194	51.87966737963422
217	51.114715293234156
231	53.65032812029043
242	53.86421786655223
256	53.58006735591721
258	52.74679282505462
273	53.95206631063263
276	52.34048873971561
286	54.104770393227575
296	53.13621062733519
313	53.301972533761564
320	53.8704220608921
323	52.59066534440478
378	54.40878727530129
385	54.36571390598995
390	54.16479856406137
394	54.160117557240355
399	54.72743505497973
404	53.80853807360105
418	52.708499226280146
419	54.80845979706978
421	52.31291590526807
423	52.24299848267782
457	54.746623412460345
460	52.77089183926856
471	53.72080177451758
480	52.76710452995059
510	53.41038224826776
518	53.50375887208996
524	52.552353296783096
530	51.9728504333768
541	51.667793366992335
551	53.67378938616404
553	51.65983258557934
591	51.807536070461815
609	51.83319125426013
622	51.91746741852907
640	52.205121971964715
641	51.573387221918686
644	51.51707072601655
654	51.31299366553064
655	51.70096997920555
659	52.65257679637335
660	53.499210764364186
671	51.53364169662004
675	51.312600737435645
681	52.13947408827582
711	52.19111745325336
715	51.99340828676636
729	52.80119179691008
759	51.222561203633184
766	51.155105358496655
783	51.43919429469339
789	51.880791710318064
795	51.148680759867815
812	52.0183067639344
813	52.574299012907574
829	52.78169623765859
864	52.031857277148994
870	51.851841893796795
878	51.62075687865322
898	51.82794219368673
931	51.95408944780472
941	52.160846948199406
942	51.5420115475632
959	51.19956116376477
962	51.8603016668781
971	52.29120536272768
1018	51.276875889687176
1024	51.19836352273508
1034	51.90920765334866
1043	52.071721677228574
1090	51.6510775224589
1094	51.813743070932944
1106	52.116701126112815
1133	52.18159033385752
1135	52.24085704498783
1140	51.602891721175396
1153	52.331935291532616
1155	52.47119746695826
1165	52.60261058230171
1191	52.65987904299039
1232	52.52488069903357
1275	52.48315991825511
1278	52.05142956004191
1281	51.66632991286016
1285	51.74971186148307
1292	51.49061222249123
1304	52.8506504186078
1310	51.229394143603784
1320	52.873662597704985
1328	51.808554565081415
1352	52.2085229421437
1363	52.915450081849016
1385	53.08106340759271
1395	52.88701281674689
1397	52.63862215206075
1402	53.14742409266853
1426	53.22634894441043
1433	51.223341951113085
1436	51.12089326403358
1454	52.20282100151092
1461	51.09985086689268
1462	51.086590374628635
1495	51.97854478373717
1550	51.75526943799071
1552	51.89850866310415
1562	52.181524159585685
1563	51.65730972577171
1578	51.314855708041314
1584	51.312916142294064
1593	52.44674872249131
1596	53.117612571796066
1602	53.16544508877014
1608	51.683799512593176
1620	51.0663104986813
1622	50.851840348108084
1628	51.816519424429096
1638	50.727764458414114
1650	50.95115538147443
1657	50.699898990602314
1667	52.06953153585357
1669	52.08274740535458
1672	51.8937639527496
1675	50.878490766388836
1681	50.65805274830416
1696	50.65735316090513
1711	50.65018402305016
1734	52.49429535136913
1738	52.54317358086004
1762	51.51284036188521
1768	52.750717182121036
1781	52.8656395280874
1783	52.928267042686585
1784	53.3049917985524
1834	52.2461181131907
1839	51.786181779249134
1850	51.66892725592079
1889	51.67306214158876
1890	52.13240467883816
1940	51.30309157576469
1944	52.28320709301306
1956	52.54633961927973
1957	52.71438861863175
1958	52.724876023594376
1966	51.480278776810984
2016	52.27472339129941
2028	52.48368517206373
2033	52.79399894365244
2034	52.89745655420889
2040	52.24563268401079
2042	52.98182344645316
2056	52.27907590758904
2057	51.61448254802318
2059	53.09591124030896
2064	53.107632754547495
2077	51.16881154936114
2090	50.83134660180969
2099	50.64413133642156
2155	52.60448471282832
2164	51.69688741816026
2165	51.413089733544744
2186	51.77614312342202
2187	51.432727070466456
2204	52.71743048838991
2212	51.42450794523328
2218	51.819983357675724
2220	51.03235227068418
2240	52.855836986743775
2255	51.491453982266236
2276	50.733889918141124
2288	50.643578966552994
2320	52.76911154337632
2334	52.35704846691862
2387	52.2191547630038
2388	52.93512364378984
2395	51.90407723450437
2432	52.30936151957149
2437	51.9174883538126
2463	51.975789412814656
2522	52.32095790813747
2537	51.77330696268223
2544	52.59900946252344
2570	52.94695862816065
2571	51.67951430410884
2578	51.96506975419276
2613	51.64187671229145
2622	52.467732021045265
2623	51.27409647199868
2640	53.10119814927299
2654	52.39863196874143
2656	53.21141284206853
2657	52.04240653088227
2667	52.70622243758423
2678	52.62496885471912
2695	52.0982282379088
2704	51.57961937513168
2713	51.759884894253666
2730	51.85544452006188
2770	51.409774024493956
2792	51.24613782948068
2807	51.879948928092425
2848	51.213894972186466
2858	51.20288086740205
2863	51.08285674815477
2890	51.62623975107206
2900	50.94745500433624
2908	50.887989557933956
2928	52.01993506977757
2959	51.36423535739956
2964	51.37283649532
2967	52.14630580634957
2979	52.15864967513076
2997	50.80110174705751
3002	52.178610168582296
